duration_minutes,duration_seasons,type,title,date_added,release_year,rating,description,show_id,cast,director,country,listed_in,year_added,month_added
117,0,Movie,Camp X-Ray,2017-01-14,2014.0,R,"Fresh Army recruit Amy Cole is assigned to Guantanamo Bay's Camp X-Ray, where she forms a surprising bond with one of the prisoners in her charge.",70298946.0,"Kristen Stewart, Joseph Julian Soria, Cory Michael Smith, Ser'Darius Blain, Peyman Moaadi, John Carroll Lynch, Lane Garrison, Julia Duffy",Peter Sattler,United States,"Dramas, Independent Movies",2017,1
100,0,Movie,Estar o no estar,2017-01-14,2016.0,TV-14,"An ill and addled man recalls what seems to be a brief but powerful past romance with a kindred spirit, a young Russian woman who lived a lonely life.",80144144.0,"Flavio Medina, Angélica Aragón, Gonzalo Garcia Vivanco, Horacio Castelo, Mary Paz Mata, Aislinn Derbez, Patricia Reyes Spíndola, Tiaré Scanda, Rubén González Garza, Iliana de la Garza",Marcelo González,Mexico,"Dramas, International Movies, Romantic Movies",2017,1
91,0,Movie,Little Sister,2017-01-14,2016.0,NR,"A former Goth studying to become a nun finds her faith tested when she returns home to visit her brother, who has been disfigured in the Iraq War.",80106504.0,"Addison Timlin, Barbara Crampton, Molly Plunk, Kristin Slaysman, Ally Sheedy, Keith Poulson, Peter Hedges",Zach Clark,United States,"Comedies, Dramas, Independent Movies",2017,1
87,0,Movie,The River Thief,2017-01-14,2016.0,NR,"A heedless teen drifter who falls for a small-town waitress makes the mistake of robbing a drug lord, putting his life and newfound love in jeopardy.",80141335.0,"Joel Courtney, Raleigh Cain, David Shannon, Tommy Cash, Paul Johansson, Bas Rutten",N.D. Wilson,United States,"Dramas, Independent Movies",2017,1
0,1,TV Show,The Healing Powers of Dude,2020-01-13,2020.0,TV-G,"When an 11-year-old boy with social anxiety disorder starts middle school, he finds strength in a scruffy emotional support dog named Dude.",80239306.0,"Jace Chapman, Mauricio Lara, Laurel Emory, Sophie Kim, Larisa Oleynik, Tom Everett Scott, Steve Zahn",Not Available,Not Available,"Kids' TV, TV Comedies, TV Dramas",2020,1
131,0,Movie,The Last Face,2020-01-13,2016.0,R,Savage civil war and a dispute over humanitarian assistance threaten to unravel a checkered romance between an aid director and a doctor.,80115030.0,"Javier Bardem, Jean Reno, Merritt Wever, Denise Newman, Charlize Theron, Adèle Exarchopoulos, Jared Harris, Sibongile Mlambo",Sean Penn,United States,Dramas,2020,1
93,0,Movie,13 Sins,2019-01-13,2014.0,R,"A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake.",70291114.0,"Mark Webber, Ron Perlman, Pruitt Taylor Vince, Rutina Wesley, Devon Graye, Tom Bower",Daniel Stamm,United States,"Horror Movies, Thrillers",2019,1
136,0,Movie,Baazaar,2019-01-13,2018.0,TV-14,"A wide-eyed graduate learns the ugly side of ambition when he joins in the dubious business practices of his idol, a ruthless Mumbai stock tycoon.",81044299.0,"Saif Ali Khan, Manish Chaudhary, Pawan Chopra, Denzil Smith, Danish Hussain, Chitrangada Singh, Radhika Apte, Rohan Vinod Mehra, Deepak Gheewala, Utkarsh Mazumdar",Gauravv K Chawla,India,"Dramas, International Movies",2019,1
116,0,Movie,The Fighter,2019-01-13,2010.0,R,"After a string of defeats, a boxer rediscovers his fighting will with help from his trainer and half-brother, a once-talented pugilist.",70113534.0,"Mark Wahlberg, Jack McGee, Bianca Hunter, Melissa McMeekin, Jill Quigg, Sugar Ray Leonard, Christian Bale, Amy Adams, Kate B. O'Brien, Melissa Leo, Erica McDermott, Dendrie Taylor",David O. Russell,United States,"Dramas, Sports Movies",2019,1
146,0,Movie,Aquarius,2017-01-13,2016.0,UR,"The final holdout in her historic beachside building in Brazil, a retired music critic refuses to sell her apartment to developers bent on demolition.",80113667.0,"Sonia Braga, Zoraide Coleto, Fernando Teixeira, Carla Ribas, Maeve Jinkings, Irandhir Santos, Humberto Carrão, Buda Lira",Kleber Mendonça Filho,"Brazil, France","Dramas, International Movies",2017,1
82,0,Movie,Casablancas: The Man Who Loved Women,2017-01-13,2016.0,TV-14,The rise and smash success of Elite modeling agency founder John Casablancas is chronicled in this biography of the man who invented the supermodel.,80137087.0,Not Available,Hubert Woroniecki,France,"Documentaries, International Movies",2017,1
104,0,Movie,Clinical,2017-01-13,2017.0,TV-MA,A psychiatrist is plagued by flashbacks to a terrifying attack as she treats a new patient who was horribly disfigured in an accident.,80096955.0,"Vinessa Shaw, Wilmer Calderon, India Eisley, Sydney Tamiia Poitier, Kevin Rahm, William Atherton, Aaron Stanford, Nestor Serrano",Alistair Legrand,United States,"Horror Movies, Thrillers",2017,1
0,1,TV Show,Historia de un clan,2017-01-13,2015.0,TV-MA,"This drama based on a true story follows the Puccios, a criminal family who kidnaps wealthy people and holds them hostage in their home.",80125593.0,"Alejandro Awada, Tristán, Pablo Cedrón, Gustavo Garzón, Victoria Almeida, Cecilia Roth, Chino Darín, Benjamín Alfonso, Nazareno Casero, María Soldi, Rita Pauls",Not Available,Argentina,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2017,1
56,0,Movie,Betty White: First Lady of Television,2020-01-12,2018.0,TV-14,This documentary on actress and television producer Betty White traces her decades-long career as a  woman breaking new ground in entertainment.,81173792.0,"Betty White, Valerie Harper, Carl Reiner, Jennifer Love Hewitt, Valerie Bertinelli, Georgia Engel, Tina Fey, Ryan Reynolds, Alex Trebek",Steve Boettcher,United States,Documentaries,2020,1
128,0,Movie,Made in China,2020-01-12,2019.0,TV-MA,"After a trip to China, a struggling entrepreneur returns to India as the supplier of an illegal aphrodisiac — but all he ends up stimulating is chaos.",81113919.0,"Rajkummar Rao, Paresh Rawal, Manoj Joshi, Gajraj Rao, Chittaranjan Tripathi, Boman Irani, Mouni Roy, Abhishek Banerjee, Sumeet Vyas, Sanjay Goradia, Amyra Dastur",Mikhil Musale,India,"Comedies, Dramas, International Movies",2020,1
121,0,Movie,Becoming Jane,2019-01-12,2007.0,PG-13,A passionate romance with roguish barrister Tom Lefroy serves as the inspiration for the works of budding novelist Jane Austen.,70065107.0,"Anne Hathaway, Maggie Smith, Ian Richardson, Laurence Fox, James McAvoy, Julie Walters, James Cromwell",Julian Jarrold,"United Kingdom, Ireland","Dramas, Romantic Movies",2019,1
89,0,Movie,He's Out There,2019-01-12,2018.0,R,"While vacationing at a remote lake house, a mother and her daughters become pawns in the twisted game of an ax-wielding psychopath.",80990532.0,"Yvonne Strahovski, Justin Bruening, Julian Bailey, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald",Quinn Lasher,United States,"Horror Movies, Thrillers",2019,1
124,0,Movie,Milada,2018-01-12,2017.0,TV-MA,Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.,80108149.0,"Ayelet Zurer, Ivana Chýlková, Dagmar Bláhová, Vladimír Javorský, Brian Caspe, Robert Gant, Vica Kerekes, Aňa Geislerová, Jaromír Dulava, Martin Pechlát",David Mrnka,"Czech Republic, United States","Dramas, International Movies",2018,1
68,0,Movie,The Man Who Would Be Polka King,2018-01-12,2009.0,TV-14,This irreverent documentary reveals how charming entertainer Jan Lewan bilked investors out of millions in a complicated investment scam.,70120182.0,"Jan Lewan, Greg Korin","John Mikulak, Joshua Brown",United States,"Documentaries, Music & Musicals",2018,1
94,0,Movie,The Polka King,2018-01-12,2018.0,TV-14,"Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.",80173395.0,"Jack Black, J.B. Smoove, Robert Capron, Vanessa Bayer, Jenny Slate, Jason Schwartzman, Jacki Weaver, Willie Garson, Lew Schneider",Maya Forbes,United States,"Comedies, Independent Movies",2018,1
100,0,Movie,The Reservoir Game,2018-01-12,2017.0,TV-MA,"An investigative reporter seeks to expose the whereabouts of a slush fund belonging to the former president of South Korea, Lee Myung-bak.",80226236.0,Not Available,Choi Jin-seong,South Korea,"Documentaries, International Movies",2018,1
71,0,Movie,Tom Segura: Disgraceful,2018-01-12,2018.0,TV-MA,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",80187307.0,Tom Segura,Jay Karas,United States,Stand-Up Comedy,2018,1
85,0,Movie,Little Men,2017-01-12,2016.0,PG,Jake and Tony become friends when Jake's dad inherits a home above Tony's mother's shop. Friendship is tested when Jake's dad raises the shop's rent.,80098203.0,"Greg Kinnear, Michael Barbieri, Talia Balsam, Theo Taplitz, Madison Wright, Jennifer Ehle, Paulina García, John Procaccino, Alfred Molina, Maliq Johnson, Anthony A. Flamminio",Ira Sachs,"United States, Greece, Brazil","Dramas, Independent Movies",2017,1
109,0,Movie,Very Big Shot,2017-01-12,2015.0,TV-MA,"When three brothers struggling to go straight become targets of a criminal underworld, they use the making of a movie as a front to transport drugs.",80081960.0,"Alain Saadeh, Wissam Fares, Fadi Abi Samra, Georges Hayeck, Fouad Yammine, Tarek Yaacoub, Alexandra Kahwaji, Marcel Ghanem",Mir-Jean Bou Chaaya,"Lebanon, Qatar","Comedies, Dramas, International Movies",2017,1
88,0,Movie,Zoom,2020-01-11,2006.0,PG,"Dragged from civilian life, a former superhero must train a new crop of youthful saviors when the military preps for an attack by a familiar villain.",81221873.0,"Tim Allen, Ryan Newman, Spencer Breslin, Michael Cassidy, Courteney Cox, Chevy Chase, Kate Mara, Rip Torn, Kevin Zegers",Peter Hewitt,United States,"Children & Family Movies, Comedies",2020,1
104,0,Movie,All of You,2019-01-11,2017.0,TV-14,"Two strangers meet on a dating app and experience instant chemistry, but their relationship unravels as jarring differences catch up to them.",81036539.0,"Jennylyn Mercado, Nico Antonio, Via Antonio, Enzo Marcos, Derek Ramsay, Yayo Aguila, Kean Cipriano, Hannah Ladesma",Dan Villegas,Philippines,"Comedies, Dramas, International Movies",2019,1
0,1,TV Show,Back with the Ex,2019-01-11,2018.0,TV-MA,New beginnings or old baggage? Four singles have one chance to reignite romance with an ex – or leave the past behind for good.,80210995.0,Not Available,Not Available,Not Available,"International TV Shows, Reality TV, Romantic TV Shows",2019,1
65,0,Movie,ReMastered: Massacre at the Stadium,2019-01-11,2019.0,TV-MA,"The shocking murder of singer Victor Jara in 1973 turned him into a powerful symbol of Chile's struggle. Decades later, a quest for justice unfolds.",80191048.0,Not Available,Bent-Jorgen Perlmutt,Not Available,"Documentaries, Music & Musicals",2019,1
0,1,TV Show,Sex Education,2019-01-11,2019.0,TV-MA,"Insecure Otis has all the answers when it comes to sex advice, thanks to his therapist mom. So rebel Maeve proposes a school sex-therapy clinic.",80197526.0,"Asa Butterfield, Connor Swindells, Alistair Petrie, Kedar Williams-Stirling, Gillian Anderson, Ncuti Gatwa, Emma Mackey",Not Available,"United States, United Kingdom","British TV Shows, International TV Shows, TV Comedies",2019,1
91,0,Movie,Solo,2019-01-11,2018.0,TV-MA,"In a remote area of the Canary Islands, a surfer falls off a cliff. Fighting to survive, he reflects on his life and past romance. Based on true events.",80245041.0,"Alain Hernández, Aura Garrido, Ben Temple",Hugo Stuven,Spain,"Dramas, Independent Movies, International Movies",2019,1
99,0,Movie,The Last Laugh,2019-01-11,2019.0,TV-MA,"After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.",80202273.0,"Chevy Chase, Chris Parnell, Lewis Black, George Wallace, Richard Dreyfuss, Andie MacDowell, Kate Micucci",Greg Pritikin,United States,"Comedies, Dramas",2019,1
76,0,Movie,Dayveon,2018-01-11,2017.0,TV-MA,"Following the shooting death of his older brother, a depressed and aimless 13-year-old boy falls in with a gang in rural Arkansas.",80170870.0,"Devin Blackmon, Chasity Moore, Shavidee Trotter, Marquell Manning, Dontrell Bright, Kordell ""KD"" Johnson, Lachion Buckingham, Maurice Everett",Amman Abbasi,United States,"Dramas, Independent Movies",2018,1
0,1,TV Show,AJ and the Queen,2020-01-10,2020.0,TV-14,"While traveling across the country in a run-down RV, drag queen Ruby Red discovers an unlikely sidekick in AJ: a tough-talking 10-year-old stowaway.",80237329.0,"RuPaul Charles, Katerina Tannenbaum, Tia Carrere, Izzy G., Michael-Leon Wooley, Josh Segarra",Not Available,United States,"TV Comedies, TV Dramas",2020,1
0,1,TV Show,Giri / Haji,2020-01-10,2019.0,TV-MA,Family duty sends a lawman to London to look for his mob-assassin brother as a yakuza war threatens to engulf Tokyo. Trust is even tougher to find.,80190519.0,"Takehiro Hira, Aoi Okuyama, Yuko Nakamura, Masahiro Motoki, Charlie Creed-Miles, Kelly Macdonald, Yosuke Kubozuka, Will Sharpe, Mitsuko Oka, Anna Sawai",Not Available,United Kingdom,"British TV Shows, Crime TV Shows, International TV Shows",2020,1
0,1,TV Show,Jamtara - Sabka Number Ayega,2020-01-10,2020.0,TV-MA,"A group of small-town young men run a lucrative phishing operation, until a corrupt politician wants in on their scheme – and a cop wants to fight it.",81183491.0,"Amit Sial, Monika Panwar, Anshumaan Pushkar, Dibyendu Bhattacharya, Aksha Pardhasany, Sparsh Shrivastava",Soumendra Padhi,India,"Crime TV Shows, International TV Shows, TV Dramas",2020,1
0,1,TV Show,Medical Police,2020-01-10,2020.0,TV-MA,Doctors Owen Maestro and Lola Spratt leave Childrens Hospital and join a secret arm of the CDC to investigate and destroy a deadly global virus.,81011449.0,"Erinn Hayes, Lake Bell, Ken Marino, Sarayu Blue, Jason Schwartzman, Zandy Hartig, Megan Le, Rob Huebel, Brian Huskey, Malin Akerman, Eric Nenninger, Beth Dover, Michael Cera, Rob Corddry, Fred Melamed, Tom Wright",Not Available,United States,"Crime TV Shows, TV Action & Adventure, TV Comedies",2020,1
119,0,Movie,Monsters: Dark Continent,2020-01-10,2014.0,R,An American platoon stationed in the Middle East is thrust into battle with a breed of tentacled aliens whose rapid spread threatens human survival.,70253597.0,"Johnny Harris, Nicholas Pinnock, Philip Arditti, Parker Sawyers, Sam Keeley, Joe Dempsie, Kyle Soller, Sofia Boutella",Tom Green,United Kingdom,"Action & Adventure, Dramas, Independent Movies",2020,1
85,0,Movie,Set Up,2020-01-10,2011.0,R,"A diamond heist goes horribly wrong, and the group of friends who sought to make a fortune must instead fight for their very survival.",70199239.0,"50 Cent, Jenna Dewan, Randy Couture, Brett Granstaff, James Remar, Ryan Phillippe, Bruce Willis, Rory Markham, Susie Abromeit, Ron Turner",Mike Gunther,United States,Action & Adventure,2020,1
86,0,Movie,Sniper: Special Ops,2020-01-10,2016.0,R,"After a mission to rescue a U.S. congressman from the Taliban ends with two men left behind, their sniper buddies go against orders to get them back.",80099306.0,"Steven Seagal, Daniel Booko, Anthony Batarse, Jason-Shane Scott, Rob Van Dam, Tim Abell, Charlene Amoia, Gerald Webb",Fred Olen Ray,United States,"Action & Adventure, Dramas",2020,1
85,0,Movie,The Evil Dead,2020-01-10,1981.0,TV-MA,"During a stop at a remote cabin deep within the woods, a group of teens begins turning into flesh-eating zombies in director Sam Raimi's cult classic.",484369.0,"Bruce Campbell, Theresa Tilly, Scott Spiegel, Bill Vincent, John Cameron, Ellen Sandweiss, Richard DeManincor, Ted Raimi, Betsy Baker, Ivan Raimi, David Horton",Sam Raimi,United States,"Classic Movies, Cult Movies, Horror Movies",2020,1
0,1,TV Show,Until Dawn,2020-01-10,2020.0,TV-MA,France’s funniest comics carry out ghastly tasks as they try to outlast – and outwit – one another while overnighting in haunted locations.,81074060.0,"Ahmed Sylla, Carlito, Djimo, Mcfly, Tania Dutel, Thomas Vandenberghe, Audrey Pirault, Fadily Camara, Elhadj Gaye, Anne-Sophie Girard, Jason Brokerss, Alban Ivanov, Monsieur Poulpe, Laurie Peret, Jeanfi Janssens, Ornella Fleury, Hakim Jemili, Guillaume Bats, Bérengère Krief, Jhon Rachid, Issa Doumbia, Natoo, Lola Dubini, Noom Diawara",Not Available,France,"International TV Shows, Reality TV, TV Comedies",2020,1
0,1,TV Show,Shaka Zulu,2019-01-10,1986.0,TV-14,"This miniseries recounts the early 19th-century conflict between the expanding British Empire in Africa and Shaka, the leader of the vast Zulu Nation.",70202600.0,"Edward Fox, Christopher Lee, Dudu Mkhize, Henry Cele, Kenneth Griffith, Gugu Nxumalo, Patrick Ndlovu, Robert Powell, Tu Nokwe, Trevor Howard, Conrad Magwaza, Roland Mqwebu, Fiona Fullerton, Roy Dotrice, Gordon Jackson",Not Available,"Italy, Australia, South Africa, United States, West Germany",TV Dramas,2019,1
